Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,gnndp,xdp,tdp,gnnedp,predp,preedp,gnnlr,prelr,hiddim,batch_size
cora_runyn96h8ak_NCN_hyper46ahaz06,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.05,0.0,0.001,0.0001,64,512
cora_runyn96h8ak_NCN_hyper1u3szam2,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.05,0.0,0.0001,0.001,64,512
cora_runyn96h8ak_NCN_hyper4l2ay12h,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.05,0.0,0.0001,0.0001,64,512
cora_runyn96h8ak_NCN_hyperfr5ya5ys,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.05,0.0,0.001,0.001,64,1024
cora_runyn96h8ak_NCN_hyper5r4k894j,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.05,0.0,0.001,0.0001,64,1024
cora_runyn96h8ak_NCN_hyper49j11giz,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.05,0.0,0.0001,0.001,64,1024
cora_runyn96h8ak_NCN_hyperkjvd0t6k,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.05,0.0,0.0001,0.0001,64,1024
cora_runyn96h8ak_NCN_hyperz7ieduvx,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.05,0.0,0.001,0.001,64,2048
cora_runyn96h8ak_NCN_hyperarftqiuf,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.05,0.0,0.001,0.0001,64,2048
cora_runyn96h8ak_NCN_hyper5mpb5d8f,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.05,0.0,0.0001,0.001,64,2048
