Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels,batch_size,lr,max_hash_hops,label_dropout,feature_dropout
arxiv_2023_runrhac0lib_BUDDY_hyperae77syci,15.34,17.55,28.82,38.19,50.59,58.31,18.58,15.34,17.55,28.82,38.19,50.59,58.31,83.68,87.16,60.14,128,512,0.01,2,0.1,0.1
arxiv_2023_runrhac0lib_BUDDY_hypero0sq4ab5,15.34,20.54,34.17,40.71,53.47,61.35,22.77,15.34,20.54,34.17,40.71,53.47,61.35,83.51,87.43,60.14,128,512,0.01,2,0.1,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperz52wu4n8,15.34,20.54,34.17,40.71,53.47,61.35,22.77,15.34,20.54,34.17,40.71,53.47,61.35,83.51,87.43,60.14,128,512,0.01,2,0.1,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperpdexei64,15.34,20.54,34.17,40.71,52.7,61.81,22.77,15.34,20.54,34.17,40.71,52.7,61.81,84.19,87.84,75.22,128,512,0.01,2,0.3,0.1
arxiv_2023_runrhac0lib_BUDDY_hyper04mg1wig,15.34,14.1,34.17,41.64,52.7,61.81,22.77,15.34,14.1,34.17,41.64,52.7,61.81,84.42,87.84,75.22,128,512,0.01,2,0.3,0.3
arxiv_2023_runrhac0lib_BUDDY_hyper66itdvsx,13.95,14.1,34.17,41.64,52.7,61.81,22.77,13.95,14.1,34.17,41.64,52.7,61.81,84.42,87.84,75.22,128,512,0.01,2,0.3,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperup6mg547,11.58,14.1,34.17,41.64,52.29,58.41,17.82,11.58,14.1,34.17,41.64,52.29,58.41,84.47,87.9,75.22,128,512,0.01,2,0.5,0.1
arxiv_2023_runrhac0lib_BUDDY_hyper0ufv9ldh,11.58,14.1,34.17,41.64,52.29,58.41,17.82,11.58,14.1,34.17,41.64,52.29,58.41,84.47,87.9,75.22,128,512,0.01,2,0.5,0.3
arxiv_2023_runrhac0lib_BUDDY_hyper7x89rcce,11.58,14.1,34.17,41.64,52.29,58.41,17.82,11.58,14.1,34.17,41.64,52.29,58.41,84.47,87.9,75.22,128,512,0.01,2,0.5,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperufzjvx35,11.58,14.1,34.17,41.53,51.83,58.41,17.82,11.58,14.1,34.17,41.53,51.83,58.41,84.47,87.9,75.55,128,512,0.01,3,0.1,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperx395jb48,11.58,14.1,34.17,41.53,51.83,58.41,17.82,11.58,14.1,34.17,41.53,51.83,58.41,84.47,87.9,75.55,128,512,0.01,3,0.1,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperly9ol9j6,11.58,14.1,34.17,41.53,51.83,58.41,17.82,11.58,14.1,34.17,41.53,51.83,58.41,84.47,87.9,75.55,128,512,0.01,3,0.1,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperbbem53yo,11.58,14.1,34.17,41.53,51.83,58.41,19.24,11.58,14.1,34.17,41.53,51.83,58.41,84.52,87.99,75.55,128,512,0.01,3,0.3,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperh6n47hhe,11.58,14.1,34.17,41.53,51.83,58.41,19.65,11.58,14.1,34.17,41.53,51.83,58.41,84.52,87.99,75.55,128,512,0.01,3,0.3,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperqarausm7,11.58,14.1,34.17,41.53,51.83,58.41,19.65,11.58,14.1,34.17,41.53,51.83,58.41,84.52,87.99,75.55,128,512,0.01,3,0.3,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperb7tded90,11.58,14.1,34.17,41.53,51.83,58.41,19.65,11.58,14.1,34.17,41.53,51.83,58.41,84.52,87.99,75.55,128,512,0.01,3,0.5,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperwxul8qt6,11.58,14.1,34.17,41.53,51.83,58.41,19.65,11.58,14.1,34.17,41.53,51.83,58.41,84.52,87.99,75.55,128,512,0.01,3,0.5,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperhrbjqwks,11.58,14.1,34.17,41.53,51.83,58.41,20.5,11.58,14.1,34.17,41.53,51.83,58.41,84.52,87.99,75.55,128,512,0.01,3,0.5,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperhzwxzgzh,11.58,14.1,34.17,41.53,52.55,58.41,20.5,11.58,14.1,34.17,41.53,52.55,58.41,84.52,87.99,77.23,128,512,0.001,2,0.1,0.1
arxiv_2023_runrhac0lib_BUDDY_hyper4b3s7gr5,11.58,14.1,34.17,41.53,52.55,58.41,20.5,11.58,14.1,34.17,41.53,52.55,58.41,84.52,87.99,77.23,128,512,0.001,2,0.1,0.3
arxiv_2023_runrhac0lib_BUDDY_hyper3gq47b85,11.58,14.1,34.17,41.53,52.55,58.41,20.5,11.58,14.1,34.17,41.53,52.55,58.41,84.52,87.99,77.23,128,512,0.001,2,0.1,0.5
arxiv_2023_runrhac0lib_BUDDY_hypery91vpaqy,11.58,14.1,29.28,41.53,52.55,58.41,20.42,11.58,14.1,29.28,41.53,52.55,58.41,84.52,87.99,76.4,128,512,0.001,2,0.3,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperigz7ofm0,11.58,14.1,29.28,41.53,52.55,58.41,20.42,11.58,14.1,29.28,41.53,52.55,58.41,84.52,87.99,76.4,128,512,0.001,2,0.3,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperr2r91brr,11.58,14.1,29.28,41.53,52.55,58.41,20.42,11.58,14.1,29.28,41.53,52.55,58.41,84.52,87.99,76.4,128,512,0.001,2,0.3,0.5
arxiv_2023_runrhac0lib_BUDDY_hypergodf84x4,11.58,14.1,29.28,41.53,52.55,58.41,20.42,11.58,14.1,29.28,41.53,52.55,58.41,84.52,87.99,76.4,128,512,0.001,2,0.5,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperxa8t2gpm,11.58,14.1,29.28,41.53,52.55,58.41,20.42,11.58,14.1,29.28,41.53,52.55,58.41,84.52,87.99,76.4,128,512,0.001,2,0.5,0.3
arxiv_2023_runrhac0lib_BUDDY_hypery1ufxywe,11.58,14.1,29.28,41.53,52.55,58.41,20.42,11.58,14.1,29.28,41.53,52.55,58.41,84.52,87.99,76.4,128,512,0.001,2,0.5,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperh3tf925s,11.58,14.1,29.28,41.53,52.55,58.41,20.42,11.58,14.1,29.28,41.53,52.55,58.41,84.52,87.99,76.4,128,512,0.001,3,0.1,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperr2qu44fo,11.58,14.1,29.28,41.53,52.55,58.41,20.42,11.58,14.1,29.28,41.53,52.55,58.41,84.52,87.99,76.4,128,512,0.001,3,0.1,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperl4b0v24h,11.58,14.1,29.28,41.53,52.55,58.41,20.42,11.58,14.1,29.28,41.53,52.55,58.41,84.52,87.99,76.4,128,512,0.001,3,0.1,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperpbda7ykv,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.001,3,0.3,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperdp4hkv7k,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.001,3,0.3,0.3
arxiv_2023_runrhac0lib_BUDDY_hypercjcoo0iz,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.001,3,0.3,0.5
arxiv_2023_runrhac0lib_BUDDY_hypercww19ua7,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.001,3,0.5,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperz20fxz84,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.001,3,0.5,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperf6a1hvki,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.001,3,0.5,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperxnthfuca,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,2,0.1,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperqqq28wcy,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,2,0.1,0.3
arxiv_2023_runrhac0lib_BUDDY_hyper78cp33j6,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,2,0.1,0.5
arxiv_2023_runrhac0lib_BUDDY_hyper4piz2mzs,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,2,0.3,0.1
arxiv_2023_runrhac0lib_BUDDY_hyper1plefpih,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,2,0.3,0.3
arxiv_2023_runrhac0lib_BUDDY_hypernlglp9t1,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,2,0.3,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperik1dfbtx,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,2,0.5,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperccd15ti4,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,2,0.5,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperkcfs0pqj,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,2,0.5,0.5
arxiv_2023_runrhac0lib_BUDDY_hyper62gzn8qz,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,3,0.1,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperdy7xk0ty,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,3,0.1,0.3
arxiv_2023_runrhac0lib_BUDDY_hyper1hx13sjv,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,3,0.1,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperxeda90zo,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,3,0.3,0.1
arxiv_2023_runrhac0lib_BUDDY_hypervvwwj9sv,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,3,0.3,0.3
arxiv_2023_runrhac0lib_BUDDY_hyper4c8dr2pw,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,3,0.3,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperc9veacwf,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,3,0.5,0.1
arxiv_2023_runrhac0lib_BUDDY_hyper8llomc79,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,3,0.5,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperrdfv6ous,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,512,0.0001,3,0.5,0.5
arxiv_2023_runrhac0lib_BUDDY_hyper70kx67vf,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,1024,0.01,2,0.1,0.1
arxiv_2023_runrhac0lib_BUDDY_hyper7r3ognhk,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,1024,0.01,2,0.1,0.3
arxiv_2023_runrhac0lib_BUDDY_hyper523bdsxf,16.06,25.12,29.28,41.53,52.55,58.41,22.67,16.06,25.12,29.28,41.53,52.55,58.41,84.52,87.99,76.56,128,1024,0.01,2,0.1,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperllyaajt7,18.22,25.12,36.03,41.53,52.55,58.41,22.37,18.22,25.12,36.03,41.53,52.55,58.41,84.52,87.99,76.56,128,1024,0.01,2,0.3,0.1
arxiv_2023_runrhac0lib_BUDDY_hyper35ndq7c8,18.22,25.12,36.03,41.53,52.55,58.41,22.37,18.22,25.12,36.03,41.53,52.55,58.41,84.52,87.99,76.56,128,1024,0.01,2,0.3,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperjij53jtg,18.22,25.12,36.03,41.53,52.55,58.41,22.37,18.22,25.12,36.03,41.53,52.55,58.41,84.52,87.99,76.56,128,1024,0.01,2,0.3,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperrjpm3ryx,18.22,25.12,36.03,41.53,52.55,58.41,22.37,18.22,25.12,36.03,41.53,52.55,58.41,84.52,87.99,76.56,128,1024,0.01,2,0.5,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperi5kzyuil,18.22,25.12,36.03,41.53,52.55,58.41,22.37,18.22,25.12,36.03,41.53,52.55,58.41,84.52,87.99,76.56,128,1024,0.01,2,0.5,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperzmn5ujta,18.22,25.12,36.03,41.53,52.55,58.41,22.37,18.22,25.12,36.03,41.53,52.55,58.41,84.52,87.99,76.56,128,1024,0.01,2,0.5,0.5
arxiv_2023_runrhac0lib_BUDDY_hypervk06tq34,18.22,25.12,36.03,41.53,52.55,58.41,22.37,18.22,25.12,36.03,41.53,52.55,58.41,84.52,87.99,76.56,128,1024,0.01,3,0.1,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperq9s4s03q,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.01,3,0.1,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperv8c79lgw,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.01,3,0.1,0.5
arxiv_2023_runrhac0lib_BUDDY_hypervesq8r7y,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.01,3,0.3,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperchjsanvj,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.01,3,0.3,0.3
arxiv_2023_runrhac0lib_BUDDY_hyper12tvgjbz,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.01,3,0.3,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperxhdxhawc,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.01,3,0.5,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperlvfg487f,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.01,3,0.5,0.3
arxiv_2023_runrhac0lib_BUDDY_hyper2r4l7owe,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.01,3,0.5,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperft2qc48k,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.001,2,0.1,0.1
arxiv_2023_runrhac0lib_BUDDY_hyper6igzy4p5,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.001,2,0.1,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperyilj1b4z,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.001,2,0.1,0.5
arxiv_2023_runrhac0lib_BUDDY_hyper0j14ohnl,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.001,2,0.3,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperrkpyfenr,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.001,2,0.3,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperw53kl4wd,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.001,2,0.3,0.5
arxiv_2023_runrhac0lib_BUDDY_hyper5ftiwfh5,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.001,2,0.5,0.1
arxiv_2023_runrhac0lib_BUDDY_hyper4ti7nawa,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.001,2,0.5,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperp72g8ph2,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.001,2,0.5,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperbog1fv5r,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.001,3,0.1,0.1
arxiv_2023_runrhac0lib_BUDDY_hyper2jrgm86g,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.001,3,0.1,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperdokww9wf,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,76.56,128,1024,0.001,3,0.1,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperlky9xwnm,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.001,3,0.3,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperxxrln6hi,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.001,3,0.3,0.3
arxiv_2023_runrhac0lib_BUDDY_hyper4dy05wkn,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.001,3,0.3,0.5
arxiv_2023_runrhac0lib_BUDDY_hyper1i06wsvz,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.001,3,0.5,0.1
arxiv_2023_runrhac0lib_BUDDY_hyper0hopt0tf,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.001,3,0.5,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperqoj55onp,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.001,3,0.5,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperfxf9in83,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,2,0.1,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperufv907pw,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,2,0.1,0.3
arxiv_2023_runrhac0lib_BUDDY_hypertyirhe3w,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,2,0.1,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperzjzxeahc,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,2,0.3,0.1
arxiv_2023_runrhac0lib_BUDDY_hyper0wr8o0zs,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,2,0.3,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperbm987a1j,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,2,0.3,0.5
arxiv_2023_runrhac0lib_BUDDY_hyper2g865pip,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,2,0.5,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperdm6jfvbi,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,2,0.5,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperzckaz5e2,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,2,0.5,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperft9h5xjz,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,3,0.1,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperxzdhm41t,18.22,25.12,36.03,41.53,52.55,58.83,22.37,18.22,25.12,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,3,0.1,0.3
arxiv_2023_runrhac0lib_BUDDY_hyper30kgwry1,18.22,15.85,36.03,41.53,52.55,58.83,22.37,18.22,15.85,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,3,0.1,0.5
arxiv_2023_runrhac0lib_BUDDY_hypere1i1qp7x,18.22,15.85,36.03,41.53,52.55,58.83,22.37,18.22,15.85,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,3,0.3,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperj1rwzlfz,18.22,10.65,36.03,41.53,52.55,58.83,22.37,18.22,10.65,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,3,0.3,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperdxrn36f8,18.22,10.65,36.03,41.53,52.55,58.83,22.37,18.22,10.65,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,3,0.3,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperj1e8n8f2,18.22,10.65,36.03,41.53,52.55,58.83,22.37,18.22,10.65,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,3,0.5,0.1
arxiv_2023_runrhac0lib_BUDDY_hypersvl3vhdh,18.22,10.65,36.03,41.53,52.55,58.83,22.37,18.22,10.65,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,3,0.5,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperoxcspacd,18.22,10.65,36.03,41.53,52.55,58.83,22.37,18.22,10.65,36.03,41.53,52.55,58.83,84.52,87.99,73.5,128,1024,0.0001,3,0.5,0.5
arxiv_2023_runrhac0lib_BUDDY_hypervcwscmc3,18.22,10.65,31.09,41.53,52.55,58.83,22.37,18.22,10.65,31.09,41.53,52.55,58.83,84.52,87.99,73.5,256,512,0.01,2,0.1,0.1
arxiv_2023_runrhac0lib_BUDDY_hyperngzk5ulh,18.22,10.65,31.09,41.53,52.55,56.72,22.37,18.22,10.65,31.09,41.53,52.55,56.72,84.52,87.99,73.5,256,512,0.01,2,0.1,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperp0uy2b6r,18.22,10.65,31.09,41.53,52.55,56.72,22.37,18.22,10.65,31.09,41.53,52.55,56.72,84.52,87.99,73.5,256,512,0.01,2,0.1,0.5
arxiv_2023_runrhac0lib_BUDDY_hyperuraujwcn,18.22,10.65,31.09,41.53,52.55,56.72,22.37,18.22,10.65,31.09,41.53,52.55,56.72,84.52,87.99,73.5,256,512,0.01,2,0.3,0.1
arxiv_2023_runrhac0lib_BUDDY_hyper41he74h6,18.22,10.65,31.09,41.53,52.55,56.72,22.37,18.22,10.65,31.09,41.53,52.55,56.72,84.52,87.99,73.5,256,512,0.01,2,0.3,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperjuo3dh09,18.22,10.65,31.09,41.53,52.55,56.72,22.37,18.22,10.65,31.09,41.53,52.55,56.72,84.52,87.99,73.5,256,512,0.01,2,0.3,0.5
arxiv_2023_runrhac0lib_BUDDY_hyper5zo0zkbx,18.22,10.65,31.09,41.53,52.55,56.72,22.37,18.22,10.65,31.09,41.53,52.55,56.72,84.52,87.99,73.5,256,512,0.01,2,0.5,0.1
arxiv_2023_runrhac0lib_BUDDY_hyper81farb8d,18.22,10.65,31.09,41.53,52.55,56.72,22.37,18.22,10.65,31.09,41.53,52.55,56.72,84.52,87.99,73.5,256,512,0.01,2,0.5,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperz5jvh7c9,18.22,10.65,31.09,41.53,52.55,56.72,22.37,18.22,10.65,31.09,41.53,52.55,56.72,84.52,87.99,73.5,256,512,0.01,2,0.5,0.5
arxiv_2023_runrhac0lib_BUDDY_hypertcmbis4l,12.92,10.65,31.09,41.53,52.55,56.72,18.92,12.92,10.65,31.09,41.53,52.55,56.72,84.97,87.99,73.5,256,512,0.01,3,0.1,0.1
arxiv_2023_runrhac0lib_BUDDY_hypersgt5mtec,12.92,10.65,31.09,41.53,52.55,56.72,18.92,12.92,10.65,31.09,41.53,52.55,56.72,84.97,87.99,73.5,256,512,0.01,3,0.1,0.3
arxiv_2023_runrhac0lib_BUDDY_hyperv70zzcxq,12.92,10.65,31.09,41.53,52.55,56.72,18.92,12.92,10.65,31.09,41.53,52.55,56.72,84.97,87.99,73.5,256,512,0.01,3,0.1,0.5
