Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,probscale,pt,proboffset,batch_size
arxiv_2023_runxacw578n_NCNC_hyper3yhd5fd9,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hypero13dbqcy,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperzu74vqfi,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperf4ej2p0k,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperswocn3l6,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,0.0,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperurowrz5v,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperjqbn99jo,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hypercv3u6eua,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hypermmt7spj4,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper4h0bpo2i,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperc15e6vgi,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.0,1.0,256
arxiv_2023_runxacw578n_NCNC_hyper33rtkrwx,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.1,1.0,256
arxiv_2023_runxacw578n_NCNC_hyper9jl0ogby,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.3,1.0,256
arxiv_2023_runxacw578n_NCNC_hyperms7uxc9s,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.5,1.0,256
arxiv_2023_runxacw578n_NCNC_hypertcy1g517,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.75,1.0,256
arxiv_2023_runxacw578n_NCNC_hyper3ckwkb31,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.0,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperalggx8zr,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.1,2.0,256
arxiv_2023_runxacw578n_NCNC_hypero2vnkni8,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.3,2.0,256
arxiv_2023_runxacw578n_NCNC_hyper648v7wfc,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.5,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperarnlumwh,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.75,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperzubb5uii,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.0,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperxf9gpqc1,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.1,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperblin7lt9,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.3,2.8,256
arxiv_2023_runxacw578n_NCNC_hypernpxr5rbq,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.5,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperyvki6p4q,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.75,2.8,256
arxiv_2023_runxacw578n_NCNC_hyper0xpmjohh,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.0,3.0,256
arxiv_2023_runxacw578n_NCNC_hyper8afinf5o,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.1,3.0,256
arxiv_2023_runxacw578n_NCNC_hypercnb7jack,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.3,3.0,256
arxiv_2023_runxacw578n_NCNC_hyper0iy1ohs3,82.25,93.41,98.12,98.07,99.04,99.24,87.18,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.5,3.0,256
arxiv_2023_runxacw578n_NCNC_hyperlikwmg7n,82.25,93.41,98.12,98.07,99.04,99.24,84.22,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.75,3.0,256
arxiv_2023_runxacw578n_NCNC_hyper27zmbwf6,82.25,93.41,98.12,98.07,99.04,99.24,84.22,82.25,93.41,98.12,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.0,4.0,256
arxiv_2023_runxacw578n_NCNC_hyper2ez736pm,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.1,4.0,256
arxiv_2023_runxacw578n_NCNC_hyper80cpp2ai,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.3,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperfpodhi1p,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.5,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperwjnidpsa,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.75,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperzfdej3av,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperhxn2sjk4,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperndfimq83,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hypernzh45fsp,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper5bhgmnbs,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperywwwrxuf,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.0,5.0,256
arxiv_2023_runxacw578n_NCNC_hypervney8iot,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.1,5.0,256
arxiv_2023_runxacw578n_NCNC_hyper5t7d2tfo,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.3,5.0,256
arxiv_2023_runxacw578n_NCNC_hyperu79pxnpb,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.5,5.0,256
arxiv_2023_runxacw578n_NCNC_hyper2ioglw1u,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.75,5.0,256
arxiv_2023_runxacw578n_NCNC_hyperljpj51s2,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperk7jadler,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperu51h58xf,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperyx4zre88,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperopwdhtxw,82.25,93.41,98.17,98.07,99.04,99.24,84.22,82.25,93.41,98.17,98.07,99.04,99.24,99.75,99.79,98.48,5.3,0.75,0.0,256
Best,93.2,96.86,98.28,98.78,99.09,99.49,94.7,93.2,96.86,98.28,98.78,99.09,99.49,99.83,99.85,98.48,5.3,0.75,5.0,256
