Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels, num_layers,f_node_dim,f_global_dim,dropout,batch_size,gnn_batch_size,lr
arxiv_2023_run5i91b3fq_NeoGNN_hyperp6mwc54l,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.5,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper61apj5yl,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.5,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperz4stojwy,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.5,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperarbi474n,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.5,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypery5yhlpay,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.5,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperu5xqr6l1,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,64,0.5,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperswansfi9,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.0,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperc670v6r7,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.0,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper8fos10nh,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.0,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperalw7yxki,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.0,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperkjfeto91,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.0,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypersos6n5j2,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.0,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper9xdsieb0,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.0,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperpe7bv1sl,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.0,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper0vl5kjkj,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.1,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperdajcvun6,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.1,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypery5yjl6np,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.1,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperh68w09fc,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.1,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper9pjdlrsb,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.1,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper76dcd09o,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.1,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper2x7iayss,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.1,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperesltbkwo,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.1,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperyyrr60dl,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.3,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperbdzp7cbo,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.3,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperveticmjt,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.3,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperus3aswuo,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.3,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperpjn5hxyi,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.3,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperqllan4en,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.3,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperdxnpafx9,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.3,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper45oywcf4,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.3,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperrkw6a5eo,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.5,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper5htg0mjc,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.5,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperagwvz0el,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.5,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypervecyuxje,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.5,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperpo27iagc,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.5,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperjk492zo3,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.5,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperhwxd5noh,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.5,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper1wyl7ugq,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.56,256,3,128,128,0.5,1024,8192,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyperfw5zvsle,,,,,,,,,,,,,,,,,128,2,64,64,0.0,512,4096,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyper9hm6tzp3,,,,,,,,,,,,,,,,,128,2,64,64,0.0,512,4096,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyperyfqz1vxa,,,,,,,,,,,,,,,,,128,2,64,64,0.0,512,8192,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyperyrpta286,0.0,30.02,63.08,73.53,86.51,87.88,22.37,0.0,30.02,63.08,73.53,86.51,87.88,94.48,95.96,91.91,128,2,64,64,0.0,512,8192,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyperwwv5quvi,0.0,30.02,63.08,73.53,86.51,87.88,22.37,0.0,30.02,63.08,73.53,86.51,87.88,94.48,95.96,91.91,128,2,64,64,0.0,1024,4096,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyperaumsv9x5,0.0,30.02,63.08,73.53,86.51,87.88,22.37,0.0,30.02,63.08,73.53,86.51,87.88,94.48,95.96,91.91,128,2,64,64,0.0,1024,4096,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyperg4za1xw2,0.0,30.02,63.08,73.53,86.51,87.88,22.37,0.0,30.02,63.08,73.53,86.51,87.88,94.48,95.96,91.91,128,2,64,64,0.0,1024,8192,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hypertsifdxc5,0.0,30.02,63.08,73.53,86.51,87.88,22.37,0.0,30.02,63.08,73.53,86.51,87.88,94.48,95.96,91.91,128,2,64,64,0.0,1024,8192,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyper2cmtuaq3,0.0,30.02,63.08,73.53,86.51,87.88,22.37,0.0,30.02,63.08,73.53,86.51,87.88,94.48,95.96,91.91,128,2,64,64,0.1,512,4096,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hypermpmwhd0e,7.0,19.07,63.08,73.53,86.51,88.69,21.84,7.0,19.07,63.08,73.53,86.51,88.69,94.87,96.2,92.32,128,2,64,64,0.1,512,4096,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyperj1n9n24z,7.0,19.07,63.08,73.53,86.51,88.69,21.84,7.0,19.07,63.08,73.53,86.51,88.69,94.87,96.2,92.32,128,2,64,64,0.1,512,8192,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyperave4t8jb,7.0,19.07,63.08,73.53,86.51,88.69,21.84,7.0,19.07,63.08,73.53,86.51,88.69,94.87,96.2,92.32,128,2,64,64,0.1,512,8192,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyper6ax8naud,7.0,19.07,63.08,73.53,86.51,88.69,21.84,7.0,19.07,63.08,73.53,86.51,88.69,94.87,96.2,92.32,128,2,64,64,0.1,1024,4096,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyperiv9vhfrs,7.0,19.07,63.08,73.53,86.51,88.69,21.84,7.0,19.07,63.08,73.53,86.51,88.69,94.87,96.2,92.32,128,2,64,64,0.1,1024,4096,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyperz36pd5t5,7.0,19.07,63.08,73.53,86.51,88.69,21.84,7.0,19.07,63.08,73.53,86.51,88.69,94.87,96.2,92.32,128,2,64,64,0.1,1024,8192,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyper701lhh0w,7.0,19.07,63.08,73.53,86.51,88.69,21.84,7.0,19.07,63.08,73.53,86.51,88.69,94.87,96.2,92.32,128,2,64,64,0.1,1024,8192,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyperx11fqlxr,7.0,19.07,63.08,73.53,86.51,88.69,21.84,7.0,19.07,63.08,73.53,86.51,88.69,94.87,96.2,92.32,128,2,64,64,0.3,512,4096,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyperscj1tvhs,7.0,19.07,63.08,73.53,86.51,88.69,21.84,7.0,19.07,63.08,73.53,86.51,88.69,94.87,96.2,92.32,128,2,64,64,0.3,512,4096,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyperxrggmwb0,7.0,19.07,63.08,73.53,86.51,88.69,21.84,7.0,19.07,63.08,73.53,86.51,88.69,94.87,96.2,92.32,128,2,64,64,0.3,512,8192,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyperf8vgf2n0,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,64,0.3,512,8192,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hypers3l5hc38,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,64,0.3,1024,4096,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyperad3hbmpo,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,64,0.3,1024,4096,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyperx8io8318,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,64,0.3,1024,8192,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyperm99nlnn7,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,64,0.3,1024,8192,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyper0ja5g1fe,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,64,0.5,512,4096,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyperfja9voy4,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,64,0.5,512,4096,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hypergm7uic33,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,64,0.5,512,8192,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyperyc8ch4su,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,64,0.5,512,8192,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hypergqxt0qqz,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,64,0.5,1024,4096,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyperlz3v1467,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,64,0.5,1024,4096,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyperff8ued3v,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,64,0.5,1024,8192,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyperthe9za5q,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,64,0.5,1024,8192,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyper3t9pwz39,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,128,0.0,512,4096,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hypers1cg49c0,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,128,0.0,512,4096,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyperzts9iapg,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,128,0.0,512,8192,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyperk2e1r9as,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,128,0.0,512,8192,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyper37hyuxmz,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,128,0.0,1024,4096,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyperwrhtdju5,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,128,0.0,1024,4096,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyper6qzm0bvs,7.0,16.84,63.08,73.53,86.71,88.69,21.84,7.0,16.84,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,128,0.0,1024,8192,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyperkhk5j5r6,7.0,16.84,63.08,73.53,86.71,88.69,19.43,7.0,23.63,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,128,0.0,1024,8192,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyperdkmbduv5,7.0,16.84,63.08,73.53,86.71,88.69,19.43,7.0,23.63,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,128,0.1,512,4096,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hypersob0tqv8,7.0,16.84,63.08,73.53,86.71,88.69,19.43,7.0,23.63,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,128,0.1,512,4096,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyper9ssv3d6e,7.0,16.84,63.08,73.53,86.71,88.69,19.43,7.0,23.63,63.08,73.53,86.71,88.69,95.03,96.1,92.32,128,2,64,128,0.1,512,8192,0.01
arxiv_2023_run0qwhr3ja_NeoGNN_hyper68b2274l,7.0,17.09,63.08,73.53,85.9,88.69,19.43,7.0,23.63,63.08,73.53,85.9,88.69,95.03,96.1,92.32,128,2,64,128,0.1,512,8192,0.001
arxiv_2023_run0qwhr3ja_NeoGNN_hyper619eocbx,7.0,17.09,63.08,73.53,85.9,88.69,19.43,7.0,23.63,63.08,73.53,85.9,88.69,95.03,96.1,92.32,128,2,64,128,0.1,1024,4096,0.01
Best,7.0,47.92,84.99,87.07,88.95,90.06,22.37,7.0,47.92,84.99,87.07,88.95,90.06,95.56,96.61,93.56,256,3,128,128,0.5,1024,8192,0.01
