Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,gnndp,xdp,tdp,gnnedp,predp,preedp,gnnlr,prelr,hiddim,batch_size
arxiv_2023_runpj6hyrh5_NCN_hyper57mlndxm,14.89,32.06,63.83,79.07,87.46,93.43,29.73,14.89,32.06,63.83,79.07,87.46,93.43,98.25,98.15,93.64,0.0,0.0,0.2,0.0,0.0,0.0,0.001,0.0001,64,1024
arxiv_2023_runpj6hyrh5_NCN_hyperwvx08tv3,14.89,32.06,63.83,79.07,87.46,93.43,29.73,14.89,32.06,63.83,79.07,87.46,93.43,98.25,98.15,93.64,0.0,0.0,0.2,0.0,0.0,0.0,0.0001,0.001,64,1024
arxiv_2023_runpj6hyrh5_NCN_hypersjkzloyn,14.89,32.06,63.83,79.07,87.46,93.43,29.73,14.89,32.06,63.83,79.07,87.46,93.43,98.25,98.15,93.64,0.0,0.0,0.2,0.0,0.0,0.0,0.0001,0.0001,64,1024
arxiv_2023_runpj6hyrh5_NCN_hyper3eknxctf,14.89,32.06,63.83,79.07,87.46,93.43,29.73,14.89,32.06,63.83,79.07,87.46,93.43,98.25,98.15,93.64,0.0,0.0,0.2,0.0,0.0,0.0,0.001,0.001,64,2048
arxiv_2023_runpj6hyrh5_NCN_hyperu7q5cqas,14.89,32.06,63.83,79.07,87.46,93.43,29.73,14.89,32.06,63.83,79.07,87.46,93.43,98.25,98.15,93.64,0.0,0.0,0.2,0.0,0.0,0.0,0.001,0.0001,64,2048
arxiv_2023_runpj6hyrh5_NCN_hypergv3k0iin,14.89,32.06,63.83,79.07,87.46,93.43,29.73,14.89,32.06,63.83,79.07,87.46,93.43,98.25,98.15,93.64,0.0,0.0,0.2,0.0,0.0,0.0,0.0001,0.001,64,2048
arxiv_2023_runpj6hyrh5_NCN_hyper710i065a,14.89,32.06,63.83,79.07,87.46,93.43,29.73,14.89,32.06,63.83,79.07,87.46,93.43,98.25,98.15,93.64,0.0,0.0,0.2,0.0,0.0,0.0,0.0001,0.0001,64,2048
arxiv_2023_runpj6hyrh5_NCN_hyperdvkzzanz,14.89,32.06,63.83,78.19,87.69,93.43,29.73,14.89,32.06,63.83,78.19,87.69,93.43,98.25,98.11,93.64,0.0,0.0,0.2,0.0,0.0,0.4,0.001,0.001,64,256
arxiv_2023_runpj6hyrh5_NCN_hypercp2a8whf,14.89,32.06,63.83,78.19,87.69,93.43,29.73,14.89,32.06,63.83,78.19,87.69,93.43,98.25,98.11,93.64,0.0,0.0,0.2,0.0,0.0,0.4,0.001,0.0001,64,256
arxiv_2023_runpj6hyrh5_NCN_hyperzlpd3iwz,14.89,53.05,63.83,78.19,87.69,93.43,29.73,14.89,53.05,63.83,78.19,87.69,93.43,98.25,98.11,93.64,0.0,0.0,0.2,0.0,0.0,0.4,0.0001,0.001,64,256
